,time,most_frequent_name,textblob_Sentiment,nltk_Sentiment,relevance_score,bert_relevance,frequency
0,2019,Aaron Gordon,0.11382557714809333,0.11382557714809333,0.06958135113007147,0.5606729388237,19
1,2019,Andre Drummond,0.03992780458590493,0.03992780458590493,0.1636906096689183,0.5073015093803406,5
2,2019,Andrew Wiggins,0.04847477190425909,0.04847477190425909,0.1623564511957706,0.5449193120002747,3
3,2019,Anthony Davis,0.09999781925528096,0.09999781925528096,0.19605570773426384,0.52227383852005,44
4,2019,Avery Bradley,0.1889814746490882,0.1889814746490882,0.0373062311580803,0.5147392153739929,1
5,2019,Ben Simmons,0.0994406519733117,0.0994406519733117,0.2099558428277009,0.5334377288818359,13
6,2019,Blake Griffin,0.07851356796960098,0.07851356796960098,0.08906773711727542,0.5456485748291016,125
7,2019,Bradley Beal,0.06870877882150643,0.06870877882150643,0.08662747359912505,0.5439035296440125,120
8,2019,Brandon Ingram,-0.006904492731273869,-0.006904492731273869,0.2919035472724199,0.5213919878005981,6
9,2019,Buddy Hield,0.06996865873966199,0.06996865873966199,0.0718132951008098,0.5040803551673889,51
10,2019,CJ McCollum,0.09800360910229836,0.09800360910229836,0.09394298769278586,0.5324203372001648,5
11,2019,Cedi Osman,0.1170139604663414,0.1170139604663414,0.0796373666911769,0.5032923817634583,1
12,2019,Chris Paul,0.05289177564153807,0.05289177564153807,0.2688148782526737,0.5405093431472778,11
13,2019,Clint Capela,0.08005782312925167,0.08005782312925167,0.24666223758174785,0.5622042417526245,3
14,2019,Collin Sexton,0.09162877849443858,0.09162877849443858,0.07661040091267897,0.5244654417037964,26
15,2019,Damian Lillard,0.08725718871036545,0.08725718871036545,0.08548124983338384,0.5210574269294739,136
16,2019,Danilo Gallinari,0.07969292864506401,0.07969292864506401,0.06189489954351246,0.5398864150047302,23
17,2019,DeAndre Jordan,0.08686095081744966,0.08686095081744966,0.09755843875053999,0.5417923331260681,6
18,2019,DeMar DeRozan,0.11842112697060898,0.11842112697060898,0.08194797006885912,0.5494560599327087,22
19,2019,Deandre Ayton,0.01862529284792962,0.01862529284792962,0.1831127914172436,0.5552074909210205,4
20,2019,Devin Booker,0.05974073268116337,0.05974073268116337,0.10639234912357529,0.5367491841316223,80
21,2019,Donovan Mitchell,0.07826330472466766,0.07826330472466766,0.09353770713350319,0.5203782320022583,88
22,2019,Draymond Green,-0.013377372091795039,-0.013377372091795039,0.3200097906567598,0.5009236931800842,10
23,2019,Eric Gordon,0.0093253968253968,0.0093253968253968,0.1003374196971067,0.5430947542190552,1
24,2019,Evan Fournier,0.1329420208812655,0.1329420208812655,0.08132154321136678,0.5352858304977417,4
25,2019,Garrett Temple,-0.0134146341463414,-0.0134146341463414,0.0725936737648502,0.5171490907669067,1
26,2019,Giannis Antetokounmpo,0.09588489385124079,0.09588489385124079,0.11087455447465352,0.5665251016616821,169
27,2019,Harrison Barnes,0.0905507985297557,0.0905507985297557,0.10488874250690082,0.5297290682792664,7
28,2019,J.J. Redick,0.12928191997589275,0.12928191997589275,0.053192605226436554,0.5758687257766724,2
29,2019,Jamal Murray,0.0874433671857928,0.0874433671857928,0.09250715787739483,0.547366201877594,20
30,2019,James Harden,0.08306345738402544,0.08306345738402544,0.07502675220872931,0.5405599474906921,559
31,2019,Jayson Tatum,0.14429127807621314,0.14429127807621314,0.06609123133977216,0.5532243847846985,2
32,2019,Jeff Teague,0.1095280182780182,0.1095280182780182,0.06965402867559035,0.5100113749504089,2
33,2019,Jerami Grant,0.1209841269841269,0.1209841269841269,0.1389199772298746,0.5240474343299866,1
34,2019,Jimmy Butler,0.08597071673686273,0.08597071673686273,0.18922052005136933,0.516609787940979,23
35,2019,Joe Harris,0.060340789016335786,0.060340789016335786,0.0659546093089525,0.543286919593811,10
36,2019,Joe Ingles,0.04334342052696477,0.04334342052696477,0.1176801821975466,0.5508943200111389,3
37,2019,Joel Embiid,0.07959722610887288,0.07959722610887288,0.1204971860948052,0.5407072305679321,115
38,2019,John Wall,-0.03775372382398524,-0.03775372382398524,0.34818335425210134,0.5124898552894592,6
39,2019,Josh Richardson,0.05154980477941971,0.05154980477941971,0.08473533874430668,0.5567296147346497,14
40,2019,Jrue Holiday,0.0347236496303233,0.0347236496303233,0.15255956020907008,0.5204217433929443,5
41,2019,Julius Randle,0.08075819134147298,0.08075819134147298,0.07300973637587561,0.5528141856193542,45
42,2019,Justin Holiday,-0.0713286713286713,-0.0713286713286713,0.1299510343591692,0.5244460701942444,1
43,2019,Karl-Anthony Towns,0.08514913953009184,0.08514913953009184,0.10102488023885349,0.5811377763748169,109
44,2019,Kawhi Leonard,0.08040545123824315,0.08040545123824315,0.09626677092262245,0.562175452709198,88
45,2019,Kemba Walker,0.07567331377211824,0.07567331377211824,0.0961989091291071,0.5025229454040527,154
46,2019,Kevin Durant,0.10156968118340073,0.10156968118340073,0.0843682158724366,0.5782492160797119,166
47,2019,Khris Middleton,0.14825784657232838,0.14825784657232838,0.1365190204026769,0.5475114583969116,7
48,2019,Klay Thompson,0.098605815887118,0.098605815887118,0.16926939226452553,0.5419498085975647,8
49,2019,Kris Dunn,-0.0086284086284086,-0.0086284086284086,0.0862160266225554,0.5449074506759644,1
50,2019,Kyle Kuzma,0.07756539471741013,0.07756539471741013,0.10338263451073597,0.5568134784698486,6
51,2019,Kyle Lowry,0.08257056933015194,0.08257056933015194,0.23635659246794727,0.5226547718048096,9
52,2019,Kyrie Irving,0.084218480995899,0.084218480995899,0.12172541389336476,0.560451328754425,108
53,2019,LaMarcus Aldridge,0.07885870806463115,0.07885870806463115,0.06379117121511342,0.5207914113998413,85
54,2019,Lauri Markkanen,0.016443472861529307,0.016443472861529307,0.15343631851158349,0.5630741119384766,11
55,2019,LeBron James,0.09328668792923787,0.09328668792923787,0.17155638672402865,0.561413586139679,172
56,2019,Lonzo Ball,0.04167856632142342,0.04167856632142342,0.31599797213607445,0.5326523184776306,7
57,2019,Luka Dončić,-0.0527272727272727,-0.0527272727272727,0.4483873517157486,0.5515568256378174,1
58,2019,Marc Gasol,0.05634246702443657,0.05634246702443657,0.18291546803561165,0.5068668723106384,11
59,2019,Mike Conley,0.07668690783194126,0.07668690783194126,0.08964189744853143,0.5313858389854431,45
60,2019,Nikola Jokić,0.0154345654345654,0.0154345654345654,0.2344775742341336,0.5565550327301025,1
61,2019,Nikola Vučević,0.1113825757575757,0.1113825757575757,0.0557073979878595,0.5468307733535767,1
62,2019,Otto Porter Jr.,0.04896194083694075,0.04896194083694075,0.1649175076806681,0.5810309052467346,2
63,2019,Pascal Siakam,0.11838704049878286,0.11838704049878286,0.1810914528877837,0.5465486645698547,3
64,2019,Paul George,0.07761942452969467,0.07761942452969467,0.09928588169130374,0.5398408770561218,166
65,2019,Reggie Bullock,0.0849677405927406,0.0849677405927406,0.0425126875281131,0.5087519884109497,1
66,2019,Robert Covington,0.2717582417582417,0.2717582417582417,0.5137904195612725,0.5149138569831848,1
67,2019,Rudy Gobert,0.056099686104862025,0.056099686104862025,0.24918286954396882,0.5519232749938965,3
68,2019,Russell Westbrook,0.11210424093602679,0.11210424093602679,0.19648709362488823,0.5025357604026794,31
69,2019,Stephen Curry,0.10971423427962855,0.10971423427962855,0.14082827988029592,0.5446224212646484,48
70,2019,T.J. Warren,-0.0659090909090909,-0.0659090909090909,0.297106430316513,0.5764458179473877,1
71,2019,Thaddeus Young,0.07654411413809853,0.07654411413809853,0.07316219695411391,0.5081350207328796,9
72,2019,Tim Hardaway Jr.,0.0744559776898019,0.0744559776898019,0.0884155127018896,0.5815537571907043,15
73,2019,Tobias Harris,0.08868993243553541,0.08868993243553541,0.08659459729920206,0.509027898311615,13
74,2019,Trae Young,0.08952215998710505,0.08952215998710505,0.11428196680719253,0.5060847401618958,71
75,2019,Trevor Ariza,0.07541471732077762,0.07541471732077762,0.11114436206403606,0.5546630620956421,7
76,2019,Tyler Johnson,0.08305811098859564,0.08305811098859564,0.12423540748136612,0.551177442073822,4
77,2019,Victor Oladipo,0.053618660399653975,0.053618660399653975,0.17674775513703048,0.5461498498916626,18
78,2019,Wesley Matthews,0.09147363182085404,0.09147363182085404,0.1548734816381114,0.527309000492096,3
79,2019,Zach LaVine,0.07851599508195913,0.07851599508195913,0.07034311226778349,0.5430347919464111,48
